음식점명,음식종류,위도,경도
메밀꽃제주,가정식,33.5023603,126.6377884
영자네고깃집,단품요리 전문,33.4075667,126.2656557
남또리,일식,33.472749,126.3493082
미풍해장국,단품요리 전문,33.3260517,126.8287343
이비가짬뽕 신서귀포점,중식,33.2530158,126.4708215
(주)참숯구이몬트락,가정식,33.5163359,126.5268673
리치망고애월점,주스,33.4685525,126.3401526
버터넛,단품요리 전문,33.5008055,126.5329397
킴스커틀렛,가정식,33.4892129,126.5342677
받거니주거니,가정식,33.2214324,126.2510547
롯데리아제주아라점,햄버거,33.4752633,126.5456104
베라,커피,33.487702,126.4918151
소망식당,가정식,33.5328577,126.6186283
방일해장국외도점,단품요리 전문,33.48606530000001,126.4292851
제주옹기,가정식,33.4873383,126.4973988
대포횟집,단품요리 전문,33.2391466,126.4390953
한림일품,일식,33.4156155,126.26269
향계,단품요리 전문,33.4873855,126.4801507
데스띠노,양식,33.4761625,126.5497456
가든이다,가정식,33.2557079,126.4277874
맛장터,가정식,33.4875277,126.4977931
해신짬뽕,중식,33.5132549,126.9575025
맛나옛날통닭,치킨,33.4961639,126.5266749
춘월맛집,가정식,33.5048957,126.46624
노군꼬치 함덕점,꼬치구이,33.5417102,126.6669843
오시리,가정식,33.5188037,126.569479
모두락화로구이,단품요리 전문,33.5215432,126.5851191
흑도리,단품요리 전문,33.4701661,126.3637582
한국맥도날드(유)서귀포DT점,햄버거,33.2532246,126.5626854
제주노량진회센타,단품요리 전문,33.5175166,126.5211145
귤하르방구좌점,단품요리 전문,33.5324045,126.8498937
에스 데판야키(S-Teppanyaki jeju),가정식,33.2601201,126.5329408
돈사빠,단품요리 전문,33.2710327,126.2779814
7번가피자 제주애월점,피자,33.4610126,126.3226999
망고하이,단품요리 전문,33.2582437,126.4068475
청해원,중식,33.2523846,126.422301
양반촌,가정식,33.5027612,126.5142852
용팔이막창 인제점,단품요리 전문,33.5049333,126.5411934
배스킨라빈스제주화북점,아이스크림/빙수,33.5156721,126.5727715
주식회사제주순풍,가정식,33.4750861,126.4804862
청호정,가정식,33.4909622,126.4953572
돌담통닭,치킨,33.5237721,126.8621832
애월리에,양식,33.4737816,126.3781093
아서원,중식,33.2603709,126.6172788
제주대통,가정식,33.477299,126.4891029
양가형제,햄버거,33.3073191,126.2539604
돌빌레,가정식,33.4838794,126.3775549
위트레이즌,단품요리 전문,33.4950464,126.5281102
신우성흑돼지,가정식,33.2496489,126.41136
세화닭집,단품요리 전문,33.5242305,126.8545047
다도,가정식,33.2336861,126.5071149
미복,가정식,33.4867597,126.4912337
하이로우,가정식,33.4954164,126.4714525
제주설심당,단품요리 전문,33.5194335,126.4929122
롱플레이,커피,33.5530991,126.7109413
서부두,가정식,33.5168113,126.5292189
금강민물장어,단품요리 전문,33.4484672,126.4850992
노가리앤비어제주시청점,맥주/요리주점,33.5000586,126.5287377
BHC치킨신서귀포점,치킨,33.252413,126.5107421
까투리표선점,꼬치구이,33.3259072,126.8335144
안동본가국밥,단품요리 전문,33.2481438,126.5067362
이프,단품요리 전문,33.4989506,126.5291169
포구횟집,단품요리 전문,33.4862894,126.3920743
카우보이스테이크하우스,스테이크,33.2786182,126.2786132
황소곱창,단품요리 전문,33.486641,126.4882865
신마포갈매기제주일도점,단품요리 전문,33.5056922,126.5413868
엄지족발,단품요리 전문,33.4860747,126.4973766
중앙통닭마농치킨2호점,치킨,33.2504295,126.5628274
갈비애드림 신산점,가정식,33.5103785,126.5326138
태선갈비일도점,가정식,33.5027817,126.5469738
제주은갈치김밥,분식,33.5151911,126.5018228
비1983,가정식,33.4897027,126.4740847
콜럼버스(the COLUMBUS).인손,가정식,33.5225725,126.855701
도세기집,가정식,33.4998769,126.544724
돈까스송셉,단품요리 전문,33.5423356,126.6704101
엠제이돼지본점,단품요리 전문,33.4969666,126.5298713
앙데팡당,양식,33.4736866,126.3536738
수정횟집,단품요리 전문,33.5072107,126.5304514
네이처캔버스,단품요리 전문,33.3330338,126.6180657
나우커피 제주광양점,커피,33.5014513,126.5282103
비자림길,가정식,33.5246928,126.8372408
못동네,가정식,33.4874241,126.5269262
영평가시나물마을회,가정식,33.4495251,126.5743285
신산나들목,가정식,33.3818619,126.8764059
종로3가감자탕,단품요리 전문,33.5155527,126.5238098
봄봄칠성점,단품요리 전문,33.5147258,126.5256871
주식회사 괴기,단품요리 전문,33.5397063,126.6727307
촌촌해녀촌,가정식,33.5536295,126.7101517
꺼멍도새기,단품요리 전문,33.5122122,126.5282021
빨간맛집한라대점,단품요리 전문,33.4765346,126.4801415
함덕다퍼주는횟집,단품요리 전문,33.5381053,126.6744014
대패랑 도남점,단품요리 전문,33.4909557,126.5285807
콩킹부대찌게,단품요리 전문,33.4606218,126.5610042
슈닛츠,양식,33.3160115,126.3423674
금하식당,가정식,33.2540403,126.5241252
안세미가든,가정식,33.4717974,126.6108945
(주) 신세계푸드 제주신화월드  화니제주신,구내식당/푸드코트,33.29873,126.2900446
제주벽돌집제주본점,단품요리 전문,33.4990956,126.5289257
푸동,중식,33.4842421,126.4809234
애월오누이,단품요리 전문,33.4666514,126.3187907
더비치크랩,가정식,33.2282236,126.3077039
아주좋아,일식,33.4869993,126.4929716
더팔당제주,가정식,33.4871367,126.4916133
서정,단품요리 전문,33.252591,126.5544564
춘천명동닭갈비,단품요리 전문,33.2476234,126.5651962
서귀포동경우동본점,단품요리 전문,33.2525743,126.5602599
하영칼국수,단품요리 전문,33.474758,126.375557
(주) 신세계푸드 제주신화월드  티플레이스,구내식당/푸드코트,33.29873,126.2900446
(주) 신세계푸드 제주신화월드  윤경양식당,구내식당/푸드코트,33.29873,126.2900446
문경회센타,단품요리 전문,33.4765763,126.5452506
호텔더블류탑동점,단품요리 전문,33.5163151,126.5272492
고향흑돼지,가정식,33.4076712,126.2536444
노랑통닭 동홍점,치킨,33.2567122,126.5732212
두끼제주시청점,분식,33.4991157,126.5299154
커피베이 제주공항국내선2호점,커피,33.507781,126.4931329
옛날통닭외도점,치킨,33.4873654,126.4307022
영실국수서귀포중문본점,단품요리 전문,33.2544244,126.4584058
해안정육식당(축산물센타),가정식,33.4616904,126.4502193
롯데리아 신제주점,샌드위치/토스트,33.4816955,126.4836867
삼다해물뚝배기,가정식,33.2602737,126.6147917
드림회센터,일식,33.2490668,126.562968
제주횟집,단품요리 전문,33.5166243,126.5051821
해월정 제주공항점,가정식,33.5170087,126.5024831
노가리 앤 비어,맥주/요리주점,33.4879951,126.4321584
대포동산횟집,단품요리 전문,33.2393379,126.4391838
미인,가정식,33.4825996,126.4710916
제주시새우리,분식,33.5147087,126.5204369
광령치킨,치킨,33.4034138,126.4508866
페리카나신시가지점,치킨,33.2502352,126.5114768
봉주르마담,베이커리,33.2527924,126.5033566
썬더치킨 (제원점),치킨,33.4904117,126.4884269
통큰코다리모슬포점,가정식,33.2204779,126.2498989
얌얌,단품요리 전문,33.5232045,126.8562443
인생극장쪽갈비제주아라점,가정식,33.4766962,126.5497586
마음에온,단품요리 전문,33.5145682,126.5259651
바르다김선생 제주연동신시가지점,분식,33.4816897,126.4839126
가시아방국수,단품요리 전문,33.4507865,126.91426
연탄석쇠구이,가정식,33.5050848,126.4646913
보배쌤보리김치와게장,단품요리 전문,33.5440955,126.6541512
주식회사 올바른식단,단품요리 전문,33.4851968,126.4803405
웅담식당,가정식,33.2498737,126.5610574
요리하는 김선장,단품요리 전문,33.2172483,126.2525386
금하순대,단품요리 전문,33.441213,126.2886333
카페 이시도르,커피,33.3468578,126.3226913
시청흑돼지돈삼겹,단품요리 전문,33.5004104,126.5311067
몬스터살롱,햄버거,33.448277,126.3072349
티원,단품요리 전문,33.498755,126.5287357
뽕스차이나,중식,33.4735838,126.544554
오늘와인한잔제주아라점,맥주/요리주점,33.4746418,126.5497693
태선식당,단품요리 전문,33.5068467,126.5253083
88포장마차 제주시청점,가정식,33.4986918,126.5286063
선명,가정식,33.4951577,126.4680214
블루사이공,단품요리 전문,33.4570669,126.4078876
도남정,가정식,33.4966569,126.5269924
성산일출봉맛집아시횟집고등어회딱새우회전문점,단품요리 전문,33.4653232,126.9323756
황금손가락,일식,33.4512782,126.4860433
고씨네붕어빵,가정식,33.5132734,126.5256368
돌담길괴기집,가정식,33.4497331,126.3070864
춘풍설렁탕,단품요리 전문,33.4755494,126.547491
메가엠지씨커피제주무지개해안점,커피,33.5088422,126.4717118
파스쿠찌제주이도점,커피,33.4891355,126.5396134
위찜 서귀포혁신점,가정식,33.2535903,126.5052279
대봉,단품요리 전문,33.4927085,126.4303621
서은이네생고기,단품요리 전문,33.4844041,126.4908056
파스쿠찌 서귀포일호광장점,커피,33.2522532,126.5607949
하루방순대앤막창,단품요리 전문,33.279328,126.7201441
컴포즈 신시가지점,커피,33.2613154,126.5215019
세화갈비 함덕직영점,단품요리 전문,33.5411022,126.6701773
해맞이해장국,단품요리 전문,33.4967904,126.5183386
우양식당,가정식,33.4967938,126.5376627
고기덕후,단품요리 전문,33.2276067,126.2606672
론푸드차이나,중식,33.2512463,126.4269924
대나무집,단품요리 전문,33.4794822,126.4698882
남가네설악추어탕도련점,단품요리 전문,33.5095414,126.5895219
산적이도점,가정식,33.4971282,126.5472723
화산양꼬치2호점,꼬치구이,33.4986438,126.5298742
팔도실비집 삼화점,가정식,33.5164385,126.5798975
신해조,가정식,33.5163048,126.5289307
청관,가정식,33.4640916,126.3204731
비금면도고리,가정식,33.5309539,126.6832943
양씨네제주전복칼국수본점,단품요리 전문,33.5139043,126.5260981
퐁당라면,분식,33.3649487,126.1998145
흥부네장어갈비,단품요리 전문,33.4512594,126.9147437
에이바우트커피 중앙여고점,커피,33.4892416,126.5395033
신마라본색 칠성점,단품요리 전문,33.5142518,126.5261185
태도,양식,33.4840887,126.4925534
미쁜제과,베이커리,33.2691605,126.1800592
탐라갈치요리전문점,단품요리 전문,33.2449647,126.5696521
기운네흑돼지,가정식,33.2498919,126.5588728
외도가마솥밥,가정식,33.4901823,126.4297388
부두회수산,일식,33.2402013,126.5623585
하귀청마루,단품요리 전문,33.4774632,126.4089314
반올림피자샵노형점,피자,33.4837723,126.4682037
팔미돈가흑돼지성산점,단품요리 전문,33.4192945,126.8422806
모심청국장,가정식,33.4907025,126.4949626
물통식당,가정식,33.3190593,126.2707167
퀴즈노스제주공항점,샌드위치/토스트,33.507781,126.4931329
빨간집연동점,가정식,33.4861237,126.4961521
유성미락(해촌),가정식,33.4611419,126.932983
파피용 살롱 드 떼,단품요리 전문,33.3259857,126.8365734
미묘,단품요리 전문,33.4939259,126.541898
centro,양식,33.2467054,126.5676147
고래냉삼,가정식,33.4866223,126.4321667
주식회사 해길,단품요리 전문,33.4942391,126.5166632
올더타임중앙여고점,커피,33.4911294,126.5375633
제주밥상,단품요리 전문,33.4827316,126.4919954
돼지아빠,가정식,33.4775466,126.4797474
메콩스카이,단품요리 전문,33.4901181,126.5021141
컴포즈커피 제주삼화점,커피,33.5144701,126.5754506
흑돼지비비큐(BBQ)본점,가정식,33.2468427,126.5596919
끄띠탑동,단품요리 전문,33.5184238,126.5284873
후년하우스,가정식,33.5204175,126.5875415
라비에,양식,33.4987028,126.5297964
천금음식점,가정식,33.2533957,126.5108986
비에이치씨제주동홍점,치킨,33.2575169,126.5746809
산들네,단품요리 전문,33.4715739,126.507857
이스턴파트,양식,33.5349209,126.6746286
후원,단품요리 전문,33.4041852,126.2528562
언니식탁,가정식,33.4721445,126.365383
컴포즈커피 제주이도점,커피,33.4886967,126.5383563
비케이브,단품요리 전문,33.5084448,126.7200224
(주)파리크라상파리바게뜨제주공항탑승점,베이커리,33.507781,126.4931329
류차이,중식,33.2496557,126.4317043
일도촌,단품요리 전문,33.5026363,126.5431297
리유니온,단품요리 전문,33.4975223,126.5303857
스페샬삼도점,가정식,33.5084725,126.5244294
썬데이지,단품요리 전문,33.2754264,126.7093117
무진장오라점,단품요리 전문,33.499173,126.5136467
삼오칠회센타,단품요리 전문,33.4867397,126.4929561
카페로드,커피,33.4874897,126.4847327
오일등식당,단품요리 전문,33.5043172,126.4653368
다다익고 정육점식당 호텔더본점,가정식,33.2602943,126.4058524
꽃밥,가정식,33.4515541,126.3085195
뚜레쥬르 제주영어도시점,베이커리,33.287753,126.2793768
아뽀밍고,단품요리 전문,33.4599553,126.9306977
제주바당,가정식,33.4872609,126.4855636
탐라한상,가정식,33.2470345,126.5614283
장어창고,단품요리 전문,33.3552518,126.186728
신관,일식,33.2465986,126.5627961
어물전,단품요리 전문,33.4395929,126.9170906
코리아식당,가정식,33.5411486,126.6677291
중립,양식,33.497497,126.5296421
크라운호프 아라점,맥주/요리주점,33.4740507,126.545139
마농치킨중앙통닭3호점,치킨,33.2506786,126.563158
더송(THE SONG)그노래,단품요리 전문,33.3977194,126.2431713
배스킨라빈스시청점,양식,33.4996495,126.5295751
한수위앤국수,가정식,33.4236549,126.4079925
다동뼈감탕,가정식,33.48982,126.5286795
더끌림카페,커피,33.2475258,126.5665632
김복남맥주제주연동점,맥주/요리주점,33.4900614,126.4930158
파리바게뜨제주법원점,베이커리,33.4912232,126.5357099
커피가게&쉬고가게,단품요리 전문,33.3250438,126.8423073
수제홍과일모찌2호점,커피,33.4839125,126.413899
흑돼지꿀꿀이,가정식,33.2384902,126.5139436
유동커피,커피,33.2444903,126.5638733
정대,가정식,33.4983363,126.5296714
버찌,단품요리 전문,33.4827028,126.4858857
슬로우달콤한닭강정본점,치킨,33.5058826,126.5405835
놀맨,분식,33.4624663,126.3102243
제주서문수산,가정식,33.51136470000001,126.5179247
막둥이횟집,단품요리 전문,33.48489199999999,126.4825023
빨간맛집아라점,단품요리 전문,33.4739954,126.5453645
