관광지명,위도,경도
오조해녀의 집,33.4696364,126.9223104
오캄,33.4715122,126.5093999
오쿠다 이도점,33.4869222,126.5358511
오현불백,33.511034,126.5296119
옥돔식당,33.2199721,126.2490267
옥만이네,33.416526,126.2634541
온오프,33.5129245,126.9614204
올댓제주,33.5162592,126.5283845
올디벗구디,33.2529389,126.4735483
올래국수,33.4915195,126.4972577
올래회어촌,33.4968248,126.4515097
올랭이와물꾸럭,33.2210812,126.2528723
올레7돈 (올레칠돈),33.2439283,126.4594553
올레산야초,33.4273522,126.3920731
올레삼다정,33.2530991,126.5703003
올레수산회센터,33.2488745,126.5630312
올레실내포장마차,33.962571,126.2941233
올티스,33.46311,126.7171488
옵써빵집,33.3251878,126.8325057
옹포별장가든,33.4049801,126.2580119
와랑식탁,33.3432623,126.1760398
와랑와랑카페,33.2722765,126.6764981
와르다 레스토랑,33.5110433,126.5231167
와토커피,33.2253845,126.2565579
와팡,33.2380161,126.4263264
왓섬,33.4662205,126.5220616
외도339,33.4937115,126.4317309
요리하는 목수,33.4805863,126.3735272
요요무문,33.5290971,126.8463777
요우르,33.5493276,126.6541187
용꽈배기,33.4999308,126.5269289
용담밭담,33.50107620000001,126.5101256
용담생국수,33.5119876,126.5129807
용두암 바당회국수,33.5170229,126.5027369
용두암해녀촌,33.5163038,126.5027532
용림식당,33.2284551,126.3080203
용이식당,33.2509738,126.5603568
용출횟집,33.5155305,126.5077952
우도 풍원,33.5084672,126.9440879
우도동식이,33.5040554,126.9418757
우도돼지네 땅콩만두,33.249553,126.5637245
우도면파전리,33.5123,126.9448048
우도몬딱,33.5149965,126.9570357
우도아름다운소풍,33.5148989,126.949482
우도왕자이야기,33.5026621,126.9438489
우도이야기,33.5196088,126.9493655
우도자연,33.5243922,126.9525885
우도짜장맨,33.4978514,126.9676091
우도해광식당,33.5134814,126.9569142
우도해녀식당,33.5144988,126.9489479
우도향,33.5121568,126.9602523
우드스탁,33.5553336,126.7966229
우리동네숯불갈비,33.9632228,126.2976697
우리두리식당,33.5562823,126.756201
우리회수산,33.5123226,126.5266546
우림일식,33.48738640000001,126.4826028
우무(umu),33.4059283,126.2564727
우무깨식당,33.5099811,126.9434927
우뭇개일번지,33.4631078,126.9352889
우수미회센타,33.4772934,126.4899028
우연못,33.4666996,126.4873986
"우연히,그곳",33.4717241,126.782883
우유부단,33.3476667,126.3282377
우유부단 크림공작소,33.5125671,126.5241153
우정회센타,33.2497834,126.5636145
우정횟집,33.5177203,126.5283813
우진해장국,33.5115212,126.5200396
운정이네,33.258442,126.3529777
운해횟집,33.2387788,126.4396208
울트라마린,33.3694426,126.2060776
웃뜨르우리돼지,33.293266,126.2332949
웅담식당,33.2498737,126.5610574
웅스키친,33.4932286,126.4637237
원당골,33.5267478,126.59246
원더먼트제주,33.5355255,126.6309073
원앤온리,33.2392241,126.3193748
원조마라도짜장면,33.11858950000001,126.2669285
원항아리칼국수보쌈,33.4886515,126.5203984
월드컵흑돼지,33.2430043,126.5051204
월령203,33.3762244,126.2184771
월리월리,33.5569107,126.7943496
월정리LOWA,33.5290971,126.8463777
월정리갈비밥,33.5548338,126.7967867
월정리로와,33.5290971,126.8463777
월정리에서브런치,33.5560993,126.7948545
월정해녀식당,33.5290971,126.8463777
월척수산,33.5157983,126.5150711
웬드구니,33.2500474,126.3209475
웰덤대게고로케 올레시장점,33.2492195,126.5638554
위더스트래블,33.47555920000001,126.5484849
위미항활어회센터,33.2709905,126.6637262
윈드스톤,33.4604277,126.4361207
윌라라,33.4630272,126.9327639
유기농커피 카페다,33.5374774,126.6180505
유끼네,33.3938965,126.7975213
유나카페,33.2660392,126.6418394
유동커피,33.2444903,126.5638733
유람위드북스,33.3397588,126.2348083
유리네,33.4814363,126.4971069
유메야마,33.4853796,126.4815295
유복현식공간,33.2477725,126.2765812
유스커피,33.4842518,126.5407067
유심이감성찜닭,33.9607756,126.2956046
육갑봉,33.4911229,126.544686
육값하네식육가든,33.2922856,126.7219177
윤옥,33.4891831,126.5357679
으뜨미,33.4707015,126.787138
은혜전복,33.4629675,126.3101799
은희네해장국 외도점,33.4881828,126.4332917
은희네해장국(일도점),33.5085498,126.5407328
이가,33.4788578,126.4803334
이가전복,33.5177134,126.5190319
이게밥도둑,33.4916399,126.4935527
이너프,33.4561167,126.4190819
이노우에스시,33.4771803,126.4914093
이돈갓시청점,33.4979367,126.5297617
이드레국수,33.2552066,126.4156699
이런날N,33.5425892,126.8305829
이맛,33.9640567,126.2962106
이성필 커피볶는집,33.4999834,126.5291912
이스트포레스트,33.4959583,126.8988162
이어도식당,33.3840771,126.8020527
이어도전복해물전문점,33.249044,126.5702719
이오리,33.4986846,126.4579664
이익새양과점,33.407383,126.2655287
이조은식당,33.2551961,126.4161893
이찌마루,33.5554972,126.7934495
이춘옥원조고등어쌈밥,33.4889643,126.4186374
인그리드,33.5024812,126.4567435
인더오조,33.4690993,126.9201083
인디안썸머애월,33.4633762,126.3150992
인디언키친,33.4503721,126.3309119
인쌩맥주 노형오거리점,33.487575,126.4782346
인어공주,33.5162432,126.9576266
인카페온더비치,33.5290971,126.8463777
인풍감자탕,33.5135216,126.5317791
일구공스테이지하우스,33.5290971,126.8463777
일도 국수,33.507257,126.5305928
일도국수,33.507257,126.5305928
일오삼가든,33.5202538,126.5669942
일출봉쑥빵보리빵,33.4625162,126.9331022
일출왕뚝배기,33.4608908,126.9322145
일탈흑돼지,33.4687684,126.929125
일통이반,33.5170771,126.5220977
일품순두부 연동점,33.4891531,126.485334
일품순두부 하귀점,33.4853634,126.4153274
일품순두부삼화점,33.5195956,126.5823
일품순두부탑동점,33.5175166,126.5211145
일품순두부함덕점,33.5195956,126.5823
임순이네,33.448894,126.3042486
잇칸시타,33.4771354,126.3702005
자리돔횟집,33.2555672,126.5746719
자매국수 본점,33.5168477,126.5169677
자연으로,33.3783042,126.8402985
잔디가미,33.5135486,126.9644266
잔물결,33.3881423,126.2297532
잠녀해녀촌,33.5464393,126.6595631
장수해장국,33.2538407,126.5100971
장승포식당,33.4492201,126.9168722
장인의집,33.4658022,126.3268488
재게재게옵서 카페,33.4052163,126.2281774
저스트쉬림프,33.4893906,126.4103348
저팔계깡통연탄구이,33.5417074,126.6667116
전망대횟집,33.4230808,126.2609568
전설의마녀,33.48411,126.3774862
전원일기,33.2523903,126.5575943
절물자연휴양림휴게소,33.4302354,126.6227963
정가네 밥상,33.4687341,126.5394413
정순화손두부,33.5449204,126.6862534
제갈양 제주협재점,33.3861527,126.2246726
제갈양 제주협재점(중복콘텐츠로 미공개),33.3861527,126.2246726
제니스브레드,33.2463471,126.5596841
제니의 정원,33.4939311,126.4943481
제니의정원,33.4950809,126.4945639
제대가는길,33.459631,126.5584422
제라한보쌈,33.4833284,126.4703712
제레미,33.4645383,126.3185137
제리스펍,33.2431767,126.5637627
제스토리,33.2360926,126.5149193
제스피,33.4871367,126.4916133
제일식당,33.963658,126.2972227
제주 강남해물탕,33.2072035,126.2903035
제주 어가,33.4743508,126.4835213
제주 핫팟,33.4853796,126.4815295
제주901,33.4529974,126.4864001
제주개생활연구소,33.3168806,126.2703719
제주관덕정분식,33.5126091,126.5243351
제주광어씨푸드레스토랑 표선점,33.3257036,126.8433966
제주광해 애월,33.4877605,126.3904307
제주그림카페,33.3027032,126.2991031
제주기사정식뷔페,33.4980219,126.5167885
제주기와,33.451142,126.4253839
제주기정떡,33.4494331,126.4372815
제주김만복(만복이네김밥집),33.4970723,126.5087156
제주다음,33.2406526,126.6057723
제주담,33.4743111,126.7771579
제주댕댕스푼,33.5291728,126.8123293
제주돌담촌,33.4888019,126.5299065
제주돌창고,33.3371501,126.2335927
제주돔베막국수,33.304155,126.1794065
제주뚝배기,33.4611419,126.932983
제주맛촌본점,33.519924,126.4969813
제주맥주 양조장,33.35854020000001,126.2412396
제주머슴네,33.4001551,126.2500233
제주명가두루치기,33.2495756,126.5710384
제주미향,33.2550602,126.4163814
제주베이통갈치구이,33.4942622,126.4265368
제주복돈,33.4691088,126.4855369
제주분식,33.4914628,126.4975729
제주삼다국수,33.2510903,126.5111484
제주샘주 영농협동조합,33.4446978,126.3373378
제주서문수산,33.51136470000001,126.5179247
제주선 더블랙,33.3071802,126.3174379
제주설심당 본점,33.5194335,126.4929122
제주순풍해장국노형점,33.4750861,126.4804862
제주스,33.5128628,126.5269164
제주시 새우리,33.5147087,126.5204369
제주시새우리 제주점,33.5146009,126.5207545
제주신라호텔 히노데,33.2471631,126.4079553
제주신화월드 F&B,33.3071802,126.3174379
제주신화월드 윤경양식당,33.3071802,126.3174379
제주애월해물한상,33.4250242,126.4094304
제주약수터 본점,33.2477437,126.5616663
제주약수터 올레시장점,33.2490205,126.5627602
제주에가면,33.5147467,126.5180225
제주오누이,33.5290971,126.8463777
제주오성,33.255568,126.4148723
제주오일장반점 제주신화월드점,33.29873,126.2900446
제주올레냉면 제주노형점,33.481893,126.4703098
제주올레횟집,33.2408501,126.5617495
제주와이너리,33.4545572,126.3723392
제주와인창고,33.4795804,126.5266919
제주와함께라면,33.4685815,126.34033
제주의봄,33.2583544,126.5126971
제주이야기,33.5532495,126.8168978
제주인짬뽕,33.5197602,126.5840833
제주정,33.5210697,126.5789906
제주중문수제맥주,33.2508586,126.4331371
제주진미마돈가,33.2361527,126.3665222
제주축협한우플라자,33.4861675,126.5426959
제주침시술소바 (오로라식품),33.5011116,126.5305044
제주콩순옥,33.2234176,126.2548488
제주크랩잭,33.4855128,126.3818573
제주토속,33.5029728,126.5280507
제주통큰장어,33.5016454,126.5422459
제주틈,33.3933441,126.2559376
제주판타스틱버거,33.3084983,126.7790014
제주한면가,33.5120333,126.7000818
"제주한잔, 세화",33.5269627,126.8552368
제주한치빵 우도점,33.5141756,126.9571258
제주해물밥,33.4946797,126.4339883
제주홍돈 협재본점,33.4139686,126.2609707
제주흑돈세상수라간,33.2639826,126.5565506
젠하이드어웨이,33.229588,126.3085478
조가네갑오징어 신제주점,33.4841904,126.485303
조셉마켓,33.5283725,126.5893039
조아찌,33.4967448,126.4508393
조은빵,33.4767831,126.5494022
좀녀마을뚝배기,33.4873913,126.4959608
종달리엔 엄마식당,33.4918737,126.8981764
종달해녀의집,33.5290971,126.8463777
종이비행기,33.5290971,126.8463777
종이시계 카페,33.4853371,126.3917882
종종캐주얼다이닝,33.4787066,126.489383
주네가네,33.5562947,126.8067128
주상절리회국수,33.2387788,126.4396208
죽성고을,33.4622582,126.5341448
준반점,33.5424999,126.6692425
준클라시코,33.4897508,126.4808076
중국집마씸,33.3498642,126.1831582
중문대들보,33.2538327,126.4197541
중문덤장,33.2577039,126.4082208
중문랜드프리미엄뷔페,33.2638415,126.3854283
중문모메든식당,33.2534421,126.4545515
중문솥뚜껑,33.2382981,126.4318207
중문수두리보말칼국수,33.2515791,126.425044
중문수두리보말칼국수(중복 콘텐츠로 미공개),33.2515791,126.425044
중문수원음식점,33.2552838,126.4146124
중문신라원,33.2548537,126.4170825
중문어촌계해녀의집,33.2426257,126.418942
중문자연산횟집,33.2528793,126.4232755
중문정,33.2647977,126.3935904
중문해물라면오빠네,33.2583211,126.4079001
중식당 청,33.4848645,126.4885577
중앙식당,33.2467307,126.3348535
중화요리 사해방,33.2514515,126.4327501
지금이순간,33.4604647,126.3110144
지미스천연아이스크림,33.4978514,126.9676091
지미스천연아이스크림(중복콘텐츠로 미공개),33.4978514,126.9676091
지붕위제주바다,33.5327634,126.8376293
지상에 별두개,33.4836485,126.3939096
지오아라,33.2364028,126.3076973
지중해그릴,33.5142477,126.5265845
진대감12제주,33.4831829,126.4686428
진돼지,33.4714991,126.4880975
진미네식당,33.4850232,126.4744433
진미명가식당,33.2283783,126.3076285
진부령 황태해장국,33.4845405,126.4955379
진양해장국,33.5200886,126.5830006
진주식당,33.2466681,126.559071
짜장면시키신분 마라점,33.1194143,126.266902
짬뽕에취한날,33.4911642,126.4978563
짱아저씨,33.4618574,126.9319196
쪼끌락,33.55785170000001,126.7552118
쫑이네밥집,33.4053,126.9037766
차귀놀,33.3222627,126.1668591
차귀도놀빛바다,33.3079234,126.1646028
차롱 해모루,33.2435819,126.5535596
차마실,33.484637,126.4155165
차이나 하우스,33.4853796,126.4815295
차이나마씸,33.2412953,126.6014397
착한마녀김밥,33.4495175,126.9150801
착한집,33.49999220000001,126.5068802
찰리아저씨맛집,33.3029625,126.1772648
참맛나김밥,33.4786503,126.4750481
참솔식당,33.4236687,126.4061156
참이쁜돼지,33.2501733,126.4300836
창천삼거리식당,33.2649738,126.3711694
창훈이네,33.2399521,126.5644051
창흥식당,33.5403077,126.6671364
채식카페 제주작은부엌,33.5117244,126.7058394
채점석베이커리,33.2484988,126.5142129
채훈이네해장국,33.3493983,126.1825103
책다방,33.5571011,126.793788
천금반점,33.51557010000001,126.5236779
천리식당,33.4686214,126.7846391
천보식당,33.2521338,126.5590742
천제연토속음식점,33.2567896,126.410776
천지연해물전복뚝배기,33.2433838,126.5597706
천하대장군,33.4767865,126.4778517
천해천,33.4792239,126.4743932
철가방을든해녀,33.1165519,126.2660528
청년다방 이도점,33.4894093,126.5399222
청담집,33.492072,126.4721076
청도해물탕,33.519924,126.4969813
청운식당,33.4630574,126.9348328
청정고을식당,33.96237290000001,126.2984035
청춘부부,33.2659786,126.2789592
청춘테이블,33.5139842,126.536097
청파식당횟집,33.5245286,126.8536668
청호식당,33.4104964,126.9078521
체면,33.2483157,126.2844049
초밥군커피씨,33.5101069,126.5309856
초승달지대,33.2531957,126.5037611
촌촌해녀촌,33.5536295,126.7101517
촐리케이크,33.4940094,126.5420219
촵촵,33.4935226,126.5454166
최고집,33.2508135,126.512243
추가네,33.496648,126.5195401
추억의 집,33.4957506,126.5355636
추자도중앙식당,33.962928,126.2977601
추자북경,33.9419882,126.3204334
춘미향 식당,33.2316083,126.296217
춘심이네 2호점,33.4644322,126.4852534
춘심이네 본점,33.2647666,126.3705029
춘희,33.5239991,126.8619404
치저스,33.4743111,126.7771579
치치퐁,33.2352818,126.3133893
친구네 분식,33.2228951,126.2548959
친절한비자씨,33.4916408,126.8104048
칠돈가 별관,33.5041349,126.5127696
칠돈가 본점,33.5024329,126.5107318
칠돈가 중문점,33.2574662,126.4146941
칠돈가 표선직영점,33.3258679,126.8440808
칠분의오,33.5290971,126.8463777
칠사돈,33.4847,126.3920997
카고크루즈,33.51758179999999,126.5203646
카이로스,33.44929279999999,126.4001638
카이터스,33.5162684,126.5914622
카카듀,33.4913198,126.5417772
카페 8,33.4853796,126.4815295
카페 글렌코,33.4743111,126.7771579
카페 깡,33.353377,126.7719919
카페 도두,33.5102376,126.4817068
카페 라라라,33.5290971,126.8463777
카페 보롬왓,33.4134884,126.7525669
카페 사우다드,33.2255702,126.2535694
카페 소바니,33.4488762,126.3054977
카페2085,33.486745,126.7003047
카페3535.1,33.539175,126.6554487
카페갤러리,33.4220279,126.6750438
카페공작소,33.5290971,126.8463777
카페나모나모,33.5088813,126.4719686
카페더라이트,33.4658365,126.9358933
카페더몹시,33.4945493,126.4336001
카페덕수리2180,33.2582576,126.3081732
카페델보스케,33.3067015,126.5852773
카페동백,33.5089901,126.7145853
카페록록,33.5288595,126.8789063
카페루나,33.2560022,126.3347809
카페루시아,33.2348592,126.3636725
카페리(CAFERI),33.5339733,126.8396386
카페마니,33.5290971,126.8463777
카페물결,33.5213689,126.5456439
카페백퍼,33.4837678,126.40403
카페베트로(CAFE VETRO),33.3071802,126.3174379
